anno,IstatComune,Regione,Provincia,Comune,Popolazione,Dato riferito a,Frazione umida(1) (t),Verde (t), Carta e cartone (t),Vetro (t),Legno (t),Metallo (t),Plastica (t),RAEE (t),Tessili (t),Selettiva (t),Rifiuti da C e D (t),Pulizia stradale a recupero (t),Ingombranti misti a recupero (t),Altro (t),Totale RD (t),Ingombranti a smaltimento (t),Indifferenziato (t),Totale RU (t),Percentuale RD (%)
2010,082044,Sicilia,Palermo,LASCARI,3489,Comune,79,380,2,150,89,0,53,370,2,130,2,25,12,550,4,620,-,0,101,-,-,-,-,245,326,12,720,1645,92,1903,138,12,"89,00%",,,
2010,082045,Sicilia,Palermo,LERCARA FRIDDI,6984,Comune,-,-,66,780,9,200,-,-,-,25,700,-,-,-,-,-,1,920,103,600,41,500,2803,0,2948,100,3,"51,00%",,,,,,,,
2010,082046,Sicilia,Palermo,MARINEO,6791,Comune,399,990,2,920,-,94,440,7,820,56,700,-,-,-,-,-,-,-,-,561,870,1,260,1535,690,2098,820,26,"77,00%",,,,,,,
2010,082047,Sicilia,Palermo,MEZZOJUSO,2985,Comune,-,-,5,720,-,-,-,-,1,300,-,-,-,-,-,-,7,20,2,600,1117,400,1127,20,0,"62,00%",,,,,,,,,,
2010,082048,Sicilia,Palermo,MISILMERI,28074,Comune,-,-,-,-,27,560,19,30,4,400,69,100,-,-,-,-,-,8,830,128,920,44,700,10770,10,10943,630,1,"18,00%",,,,,,,
2010,082049,Sicilia,Palermo,MONREALE,38204,Comune,-,-,-,64,100,52,180,50,950,8,110,6,50,-,2,0,-,-,-,1,820,185,210,274,518,15062,620,15522,348,1,"19,00%",,,,,
2010,082050,Sicilia,Palermo,MONTELEPRE,6459,Comune,-,-,96,280,51,620,5,480,-,17,930,14,120,0,100,0,254,-,-,3,392,1,920,191,96,5,88,2194,220,2390,404,7,"99,00%",,,
2010,082051,Sicilia,Palermo,MONTEMAGGIORE BELSITO,3574,Comune,251,450,-,29,610,65,410,2,960,6,423,8,464,6,40,-,0,75,-,-,-,1,680,372,112,16,560,573,580,962,252,38,"67,00%",,,
2010,082052,Sicilia,Palermo,PALAZZO ADRIANO,2262,Comune,-,-,2,110,6,302,1,200,6,963,0,810,7,774,0,180,0,70,-,-,-,-,25,409,-,740,280,765,689,3,"32,00%",,,,,
2010,082053,Sicilia,Palermo,PALERMO,655875,Comune,13603,730,691,860,8127,410,1587,30,1276,900,327,870,1775,130,916,960,103,20,41,820,-,-,-,64,200,28515,930,1611,130,357604,830,387731,890,7,"36,00%",
2010,082054,Sicilia,Palermo,PARTINICO,31885,Comune,493,830,-,356,340,62,480,37,440,107,810,30,90,94,480,2,470,0,472,-,-,18,424,95,510,1299,346,27,636,16168,740,17495,722,7,"43,00%",
2010,082055,Sicilia,Palermo,PETRALIA SOPRANA,3469,Comune,-,-,57,550,-,-,0,800,10,980,12,460,0,115,0,650,-,-,-,-,82,555,27,0,1133,500,1243,55,6,"64,00%",,,,,,
2010,082056,Sicilia,Palermo,PETRALIA SOTTANA,2980,Comune,-,-,64,540,-,-,4,140,14,790,66,520,-,1,79,-,-,-,1,80,152,149,17,200,910,960,1080,309,14,"8,00%",,,,,,
2010,082057,Sicilia,Palermo,PIANA DEGLI ALBANESI,6018,Comune,-,-,-,12,540,32,400,18,720,2,500,-,-,-,-,-,-,2,80,68,240,8,380,2475,470,2552,90,2,"67,00%",,,,,,,
2010,082058,Sicilia,Palermo,POLIZZI GENEROSA,3656,Comune,-,-,62,460,-,-,0,400,10,470,13,950,-,2,443,-,-,-,2,740,92,463,29,680,1340,510,1462,653,6,"32,00%",,,,,,
